gene	cluster
AN2262	Cluster_1
AN2263	Cluster_1
AN12335	Cluster_1
AN12336	Cluster_1
AN12337	Cluster_1
AN2265	Cluster_2
AN2266	Cluster_7
AN2267	Cluster_1
AN2268	Cluster_1
AN2269	Cluster_1
AN2270	Cluster_5
AN12338	Cluster_1
AN2271	Cluster_1
AN2272	Cluster_1
AN2273	Cluster_1
AN2274	Cluster_1
AN2275	Cluster_8
AN2276	Cluster_7
AN2277	Cluster_2
AN2278	Cluster_1
AN2279	Cluster_8
AN2280	Cluster_5
AN2281	Cluster_5
AN2282	Cluster_1
AN2283	Cluster_1
AN2284	Cluster_1
AN2285	Cluster_5
AN2286	cluster_T
AN2287	Cluster_7
AN2288	Cluster_8
AN2289	Cluster_5
AN2290	Cluster_5
AN2291	Cluster_5
AN2292	Cluster_8
AN2293	Cluster_1
AN11332	Cluster_1
AN2294	Cluster_1
AN2295	Cluster_1
AN2296	Cluster_1
AN2297	Cluster_1
AN2298	Cluster_1
AN2299	Cluster_1
AN2300	Cluster_5
AN2301	Cluster_5
AN2302	Cluster_5
AN2303	Cluster_5
AN2304	Cluster_5
AN2305	Cluster_5
AN2306	Cluster_1
AN2307	Cluster_1
AN2308	Cluster_8
AN2309	cluster_T
AN10290	cluster_T
AN10285	cluster_T
AN2311	Cluster_5
AN2312	Cluster_1
AN2313	Cluster_8
AN2314	Cluster_5
AN2315	Cluster_5
AN2316	Cluster_5
AN2317	Cluster_8
AN2318	Cluster_2
AN2319	Cluster_2
AN12123	cluster_T
AN2320	Cluster_7
AN2321	Cluster_8
AN2322	Cluster_8
AN2323	cluster_T
AN2324	Cluster_5
AN2325	Cluster_2
AN2326	Cluster_7
AN12124	Cluster_5
AN2327	Cluster_8
AN2328	Cluster_5
AN10292	Cluster_8
AN10286	Cluster_7
AN2330	cluster_T
AN2331	Cluster_8
AN2332	Cluster_5
AN2333	Cluster_8
AN2334	Cluster_8
AN2335	Cluster_2
AN2336	cluster_T
AN2337	Cluster_7
AN2338	cluster_T
AN2339	Cluster_5
AN10287	Cluster_5
AN10293	Cluster_5
AN10288	Cluster_5
AN10294	Cluster_5
AN2342	Cluster_8
AN2343	Cluster_5
AN2344	Cluster_7
AN10289	Cluster_7
AN10295	cluster_T
AN2346	cluster_T
AN12125	cluster_T
AN2347	cluster_T
AN12126	cluster_T
AN12127	cluster_T
AN2349	cluster_T
AN2350	cluster_T
AN2351	cluster_T
AN2352	cluster_T
AN2353	cluster_T
AN2354	cluster_T
AN2355	Cluster_8
AN2356	cluster_T
AN10296	Cluster_5
AN10299	Cluster_7
AN2358	cluster_T
AN2359	Cluster_7
AN2360	Cluster_2
AN2361	cluster_T
AN2362	Cluster_7
AN2363	cluster_T
AN2364	cluster_T
AN2365	Cluster_7
AN2366	cluster_T
AN2367	Cluster_7
AN2368	cluster_T
AN2369	Cluster_7
AN2370	cluster_T
AN2371	cluster_T
AN2372	cluster_T
AN2373	cluster_T
AN2374	Cluster_8
AN2375	Cluster_8
AN2376	cluster_T
AN2377	cluster_T
AN2378	cluster_T
AN2379	cluster_T
AN2380	cluster_T
AN2381	Cluster_7
AN2382	Cluster_8
AN2383	cluster_T
AN2384	Cluster_5
AN2385	Cluster_5
AN2386	cluster_T
AN2387	cluster_T
AN2388	cluster_T
AN2389	cluster_T
AN2390	Cluster_5
AN2391	Cluster_8
AN12114	Cluster_1
AN2392	Cluster_8
AN2393	cluster_T
AN2394	cluster_T
AN2395	cluster_T
AN2396	cluster_T
AN2397	cluster_T
AN2398	cluster_T
AN2399	Cluster_2
AN2400	cluster_T
AN12115	cluster_T
AN12116	cluster_T
AN2402	cluster_T
AN10300	cluster_T
AN10297	cluster_T
AN2404	cluster_T
AN2405	cluster_T
AN12119	cluster_T
AN2406	Cluster_2
AN2407	Cluster_5
AN11337	Cluster_8
AN2408	Cluster_5
AN10298	Cluster_8
AN10301	Cluster_8
AN12120	cluster_T
AN2410	Cluster_5
AN2411	Cluster_5
AN2412	Cluster_5
AN2413	Cluster_1
AN2414	Cluster_1
AN2415	Cluster_1
AN2416	Cluster_1
AN2417	Cluster_1
AN2418	Cluster_1
AN2419	Cluster_1
AN2420	Cluster_8
AN2421	Cluster_2
AN2422	Cluster_8
AN2423	Cluster_8
AN10302	Cluster_8
AN9509	Cluster_8
AN9510	Cluster_5
AN2424	Cluster_7
AN12232	cluster_T
AN2425	Cluster_2
AN2426	Cluster_5
AN2427	Cluster_5
AN10307	Cluster_1
AN10303	Cluster_1
AN2429	Cluster_1
AN2430	Cluster_1
AN2431	Cluster_1
AN2432	Cluster_1
AN2433	Cluster_1
AN2434	Cluster_8
AN2435	Cluster_2
AN2436	Cluster_2
AN2437	Cluster_1
AN2438	Cluster_1
AN2439	Cluster_1
AN2440	Cluster_1
AN2441	Cluster_1
AN2442	Cluster_1
AN2443	Cluster_8
AN2444	Cluster_5
AN2445	cluster_T
AN2446	Cluster_5
AN2447	Cluster_5
AN2448	Cluster_5
AN11340	cluster_T
AN10304	Cluster_5
AN12233	Cluster_5
AN10308	Cluster_1
AN2450	Cluster_8
AN2451	Cluster_1
AN2452	Cluster_1
AN2453	Cluster_8
AN11341	cluster_T
AN10305	cluster_T
AN2455	Cluster_7
AN2456	Cluster_8
AN2457	Cluster_8
AN12234	Cluster_5
AN2458	Cluster_1
AN2459	Cluster_1
AN2460	Cluster_1
AN12235	Cluster_1
AN12236	Cluster_1
AN10309	Cluster_1
AN10306	Cluster_1
AN2463	Cluster_1
AN2464	Cluster_1
AN2465	Cluster_8
AN2466	Cluster_8
AN2467	Cluster_5
AN2468	Cluster_7
AN10310	Cluster_7
AN10311	cluster_T
AN2469	Cluster_8
AN2470	Cluster_8
AN2471	Cluster_5
AN2472	Cluster_5
AN2473	Cluster_1
AN2474	Cluster_5
AN2475	Cluster_8
AN2476	Cluster_8
AN2477	Cluster_8
AN2478	Cluster_5
AN2479	Cluster_8
AN2480	Cluster_2
AN2481	Cluster_5
AN2482	Cluster_1
AN2483	Cluster_5
AN2484	Cluster_5
AN10313	Cluster_1
AN2485	Cluster_1
AN2486	Cluster_1
AN11344	Cluster_1
AN2487	Cluster_8
AN2488	Cluster_5
AN12366	Cluster_8
AN2489	Cluster_5
AN2490	Cluster_1
AN2491	Cluster_1
AN2492	Cluster_2
AN2493	Cluster_7
AN2494	Cluster_1
AN2495	Cluster_1
AN2496	Cluster_8
AN2497	Cluster_7
AN2498	Cluster_2
AN2499	Cluster_1
AN2500	Cluster_1
AN2501	Cluster_1
AN2502	Cluster_2
AN2503	Cluster_7
AN2504	Cluster_8
AN2505	Cluster_7
AN2506	Cluster_5
AN2507	Cluster_8
AN2508	Cluster_1
AN2509	Cluster_8
AN2510	Cluster_5
AN2511	Cluster_1
AN10315	Cluster_1
AN10316	Cluster_1
AN2513	Cluster_1
AN2514	Cluster_1
AN2515	Cluster_1
AN2516	Cluster_1
AN2517	Cluster_5
AN2518	Cluster_5
AN2520	Cluster_1
AN2521	Cluster_1
AN2522	Cluster_5
AN2523	Cluster_5
AN10324	Cluster_8
AN11347	Cluster_5
AN10317	Cluster_5
AN11960	Cluster_8
AN10322	Cluster_1
AN2525	Cluster_1
AN2526	Cluster_1
AN2527	Cluster_1
AN2528	Cluster_1
AN2529	Cluster_1
AN2530	Cluster_1
AN11961	Cluster_1
AN2531	Cluster_5
AN2532	Cluster_5
AN11962	Cluster_8
AN2533	cluster_T
AN2534	cluster_T
AN2535	Cluster_2
AN10318	cluster_T
AN10323	Cluster_2
AN2537	cluster_T
AN2538	cluster_T
AN12472	cluster_T
AN2540	Cluster_7
AN2541	cluster_T
AN2542	cluster_T
AN2543	cluster_T
AN2544	Cluster_7
AN2545	cluster_T
AN2546	Cluster_7
AN2547	cluster_T
AN2548	cluster_T
AN2549	cluster_T
AN2550	Cluster_8
AN10325	cluster_T
AN10319	cluster_T
AN10320	cluster_T
AN10326	cluster_T
AN2553	cluster_T
AN2554	cluster_T
AN2555	cluster_T
AN2556	cluster_T
AN2557	cluster_T
AN11348	cluster_T
AN2558	cluster_T
AN2559	cluster_T
AN2560	cluster_T
AN2561	cluster_T
AN2562	cluster_T
AN2563	cluster_T
AN2564	cluster_T
AN2565	cluster_T
AN2566	cluster_T
AN2567	cluster_T
AN2568	cluster_T
AN2569	cluster_T
AN2570	Cluster_5
AN2571	cluster_T
AN2572	cluster_T
AN2573	cluster_T
AN2574	cluster_T
AN2575	cluster_T
AN2576	cluster_T
AN2577	Cluster_8
AN2578	Cluster_7
AN11963	cluster_T
AN10321	cluster_T
AN10327	Cluster_8
AN2580	Cluster_5
AN11964	Cluster_8
AN2581	Cluster_8
AN2582	Cluster_2
AN2583	cluster_T
AN2584	Cluster_7
AN11965	Cluster_2
AN2585	cluster_T
AN2586	cluster_T
AN2587	cluster_T
AN2588	cluster_T
AN2589	cluster_T
AN2590	cluster_T
AN2591	cluster_T
AN2592	cluster_T
AN2593	cluster_T
AN2594	Cluster_7
AN2595	cluster_T
AN2596	cluster_T
AN2597	cluster_T
AN2598	cluster_T
AN2599	cluster_T
AN2600	cluster_T
AN2601	Cluster_7
AN2602	Cluster_7
AN11966	cluster_T
AN2603	cluster_T
AN2604	Cluster_7
AN2605	cluster_T
AN2606	cluster_T
AN2607	cluster_T
AN2608	cluster_T
AN2609	cluster_T
AN2610	cluster_T
AN11967	Cluster_1
AN2611	Cluster_1
AN2612	cluster_T
AN2613	Cluster_7
AN2614	Cluster_2
AN2615	Cluster_5
AN9236	Cluster_1
AN9235	Cluster_5
AN9234	Cluster_5
AN9233	cluster_T
AN9232	cluster_T
AN9231	cluster_T
AN9230	Cluster_7
AN11202	cluster_T
AN11194	cluster_T
AN11201	cluster_T
AN11193	Cluster_7
AN9227	Cluster_7
AN9226	cluster_T
AN9225	cluster_T
AN9224	cluster_T
AN9223	cluster_T
AN12146	cluster_T
AN11200	cluster_T
AN11192	Cluster_2
AN9221	Cluster_8
AN9220	Cluster_5
AN9219	cluster_T
AN9218	cluster_T
AN11198	cluster_T
AN11199	cluster_T
AN11191	cluster_T
AN9216	cluster_T
AN9215	Cluster_5
AN12145	cluster_T
AN9214	cluster_T
AN9213	cluster_T
AN9212	cluster_T
AN9211	cluster_T
AN9210	cluster_T
AN9209	cluster_T
AN9208	cluster_T
AN9207	cluster_T
AN9206	cluster_T
AN9205	cluster_T
AN9204	cluster_T
AN9203	cluster_T
AN9202	cluster_T
AN9201	cluster_T
AN9200	cluster_T
AN9199	Cluster_7
AN9198	cluster_T
AN9197	cluster_T
AN9196	cluster_T
AN9195	cluster_T
AN9194	cluster_T
AN9193	cluster_T
AN9192	cluster_T
AN9191	Cluster_7
AN12140	Cluster_2
AN9189	cluster_T
AN9188	cluster_T
AN9187	cluster_T
AN9186	cluster_T
AN9185	cluster_T
AN9184	cluster_T
AN9183	cluster_T
AN11190	cluster_T
AN11195	cluster_T
AN9181	cluster_T
AN9180	cluster_T
AN9179	cluster_T
AN9178	cluster_T
AN9177	cluster_T
AN11197	cluster_T
AN11189	cluster_T
AN11188	cluster_T
AN11196	cluster_T
AN9174	cluster_T
AN9173	Cluster_7
AN9172	cluster_T
AN9171	cluster_T
AN9170	cluster_T
AN12139	cluster_T
AN9169	cluster_T
AN9494	Cluster_7
AN9493	cluster_T
AN9168	Cluster_1
AN9167	Cluster_8
AN9166	cluster_T
AN9165	cluster_T
AN9164	cluster_T
AN9163	cluster_T
AN9162	Cluster_7
AN9161	cluster_T
AN11172	cluster_T
AN11187	Cluster_2
AN9159	Cluster_1
AN9158	Cluster_1
AN9157	Cluster_7
AN9156	cluster_T
AN11171	cluster_T
AN9154	cluster_T
AN11170	cluster_T
AN11180	Cluster_8
AN9152	cluster_T
AN9151	Cluster_8
AN11185	Cluster_5
AN11169	Cluster_7
AN9149	Cluster_7
AN9148	Cluster_2
AN9147	Cluster_5
AN11932	Cluster_5
AN9146	Cluster_5
AN9145	cluster_T
AN11181	Cluster_5
AN11168	Cluster_1
AN9143	Cluster_8
AN9142	Cluster_1
AN9141	Cluster_5
AN9140	Cluster_5
AN9139	cluster_T
AN9138	Cluster_8
AN9137	Cluster_8
AN11931	Cluster_5
AN11641	Cluster_8
AN11178	Cluster_8
AN11167	Cluster_1
AN9134	Cluster_5
AN9133	Cluster_8
AN9132	Cluster_8
AN9131	cluster_T
AN9130	cluster_T
AN9129	cluster_T
AN9128	Cluster_5
AN9127	Cluster_1
AN9126	Cluster_1
AN9125	Cluster_1
AN9124	Cluster_1
AN9123	Cluster_1
AN9122	Cluster_5
AN9121	Cluster_5
AN9120	Cluster_8
AN9119	Cluster_1
AN9118	Cluster_1
AN9117	Cluster_1
AN9116	Cluster_1
AN9115	Cluster_1
AN9114	Cluster_1
AN9113	Cluster_1
AN11166	Cluster_1
AN11177	Cluster_1
AN11165	Cluster_5
AN9111	Cluster_8
AN11176	cluster_T
AN9109	Cluster_7
AN9108	Cluster_8
AN11175	Cluster_1
AN9107	Cluster_8
AN9106	Cluster_8
AN9105	Cluster_5
AN9104	Cluster_8
AN9103	Cluster_5
AN9102	Cluster_8
AN9101	Cluster_7
AN9100	Cluster_2
AN11164	Cluster_8
AN11174	Cluster_1
AN9098	Cluster_1
AN9097	Cluster_1
AN9096	Cluster_5
AN9095	Cluster_5
AN9094	Cluster_5
AN9093	Cluster_8
AN11930	Cluster_1
AN11929	Cluster_1
AN9091	Cluster_8
AN9090	Cluster_2
AN9089	Cluster_8
AN11928	Cluster_5
AN9088	Cluster_5
AN9087	Cluster_5
AN9086	Cluster_8
AN9085	Cluster_1
AN11182	Cluster_1
AN11163	Cluster_7
AN9083	Cluster_2
AN9082	Cluster_5
AN9081	Cluster_8
AN9080	Cluster_5
AN9079	Cluster_8
AN9078	Cluster_1
AN9077	Cluster_1
AN9076	Cluster_2
AN11926	Cluster_5
AN9075	Cluster_8
AN9074	cluster_T
AN9073	cluster_T
AN9072	Cluster_7
AN9071	Cluster_5
AN9070	Cluster_5
AN9069	Cluster_2
AN9068	Cluster_5
AN9067	Cluster_5
AN9066	Cluster_1
AN9065	Cluster_1
AN9064	Cluster_1
AN9063	Cluster_1
AN9062	Cluster_1
AN9061	Cluster_1
AN9060	Cluster_1
AN9059	Cluster_1
AN11173	Cluster_5
AN11162	Cluster_1
AN11183	Cluster_1
AN9057	Cluster_1
AN3470	Cluster_1
AN3469	Cluster_1
AN3468	Cluster_1
AN3467	Cluster_1
AN3466	Cluster_1
AN3465	Cluster_1
AN3464	Cluster_1
AN3463	Cluster_1
AN3462	Cluster_1
AN3461	Cluster_1
AN10417	Cluster_1
AN10415	Cluster_1
AN3459	Cluster_1
AN3458	Cluster_1
AN3457	Cluster_1
AN3456	Cluster_1
AN3455	Cluster_8
AN3454	Cluster_8
AN3453	Cluster_1
AN3452	Cluster_1
AN3451	Cluster_1
AN3450	Cluster_1
AN3449	Cluster_1
AN3448	Cluster_1
AN3447	Cluster_2
AN3446	cluster_T
AN3445	Cluster_7
AN10414	Cluster_5
AN10416	Cluster_1
AN10418	Cluster_1
AN10413	Cluster_1
AN3442	Cluster_5
AN3441	Cluster_8
AN10410	Cluster_5
AN10411	Cluster_5
AN3439	Cluster_1
AN3438	Cluster_1
AN3437	Cluster_1
AN3435	Cluster_1
AN3434	Cluster_5
AN3433	Cluster_8
AN3432	Cluster_8
AN3431	Cluster_5
AN3430	Cluster_1
AN3429	Cluster_8
AN10407	Cluster_8
AN10409	Cluster_5
AN3427	Cluster_8
AN10408	Cluster_1
AN10406	Cluster_1
AN3425	Cluster_1
AN3424	Cluster_1
AN3423	Cluster_1
AN3422	Cluster_1
AN3421	Cluster_5
AN3420	Cluster_5
AN3419	Cluster_8
AN3418	Cluster_5
AN3417	Cluster_8
AN11837	Cluster_1
AN3416	Cluster_5
AN11395	Cluster_8
AN3415	Cluster_8
AN3414	Cluster_8
AN3413	Cluster_1
AN3412	Cluster_1
AN3411	Cluster_8
AN3410	Cluster_8
AN3409	cluster_T
AN3408	Cluster_5
AN3407	Cluster_5
AN3406	cluster_T
AN3405	Cluster_8
AN3404	Cluster_5
AN3403	Cluster_8
AN3402	cluster_T
AN3400	cluster_T
AN3399	cluster_T
AN3398	cluster_T
AN3397	cluster_T
AN3396	Cluster_2
AN3395	cluster_T
AN3394	Cluster_2
AN11836	cluster_T
AN3393	cluster_T
AN3392	cluster_T
AN3391	cluster_T
AN3390	cluster_T
AN3389	cluster_T
AN3388	cluster_T
AN3387	Cluster_7
AN3386	cluster_T
AN3385	cluster_T
AN3384	Cluster_2
AN3383	cluster_T
AN3382	cluster_T
AN3381	cluster_T
AN3380	cluster_T
AN3379	Cluster_7
AN3378	Cluster_7
AN11392	cluster_T
AN3377	cluster_T
AN10401	cluster_T
AN10396	Cluster_8
AN3375	Cluster_1
AN3374	Cluster_5
AN3373	Cluster_8
AN3372	Cluster_8
AN3371	Cluster_5
AN3370	Cluster_1
AN3369	Cluster_2
AN3368	Cluster_2
AN3367	Cluster_8
AN3366	Cluster_5
AN10400	Cluster_8
AN10395	Cluster_1
AN10394	Cluster_5
AN10405	Cluster_1
AN3363	Cluster_1
AN10404	Cluster_1
AN10393	Cluster_7
AN3361	Cluster_2
AN3360	cluster_T
AN3359	cluster_T
AN11391	Cluster_8
AN3358	cluster_T
AN3357	cluster_T
AN3356	Cluster_2
AN3355	cluster_T
AN3354	cluster_T
AN3353	cluster_T
AN3352	Cluster_8
AN3351	Cluster_7
AN10399	cluster_T
AN10392	cluster_T
AN20052	cluster_T
AN3349	cluster_T
AN3348	cluster_T
AN3347	cluster_T
AN3346	cluster_T
AN3345	cluster_T
AN3344	cluster_T
AN3342	cluster_T
AN3341	cluster_T
AN3340	cluster_T
AN3339	cluster_T
AN3338	cluster_T
AN3337	cluster_T
AN3336	cluster_T
AN3335	cluster_T
AN3334	cluster_T
AN11389	Cluster_7
AN3333	cluster_T
AN3332	cluster_T
AN3331	cluster_T
AN3330	cluster_T
AN3329	cluster_T
AN3328	cluster_T
AN3327	cluster_T
AN11387	Cluster_5
AN3326	Cluster_7
AN3325	cluster_T
AN3324	cluster_T
AN3323	cluster_T
AN3322	cluster_T
AN3321	cluster_T
AN10398	Cluster_5
AN10397	cluster_T
AN10391	cluster_T
AN3318	cluster_T
AN3317	Cluster_2
AN3316	cluster_T
AN3315	Cluster_7
AN3314	cluster_T
AN3313	Cluster_8
AN3312	cluster_T
AN3311	cluster_T
AN3310	cluster_T
AN3309	cluster_T
AN3308	cluster_T
AN3307	cluster_T
AN3306	cluster_T
AN3305	cluster_T
AN3304	cluster_T
AN3303	cluster_T
AN3302	Cluster_8
AN3301	Cluster_5
AN3300	Cluster_5
AN3299	Cluster_5
AN3298	Cluster_8
AN3297	cluster_T
AN3296	Cluster_8
AN3295	Cluster_8
AN3294	Cluster_5
AN3293	Cluster_8
AN3292	Cluster_8
AN3291	Cluster_5
AN3290	cluster_T
AN10403	cluster_T
AN10390	cluster_T
AN3287	cluster_T
AN3286	cluster_T
AN3285	cluster_T
AN3284	cluster_T
AN3283	cluster_T
AN3282	cluster_T
AN3281	Cluster_7
AN3280	cluster_T
AN3279	Cluster_7
AN3278	cluster_T
AN3277	cluster_T
AN3276	cluster_T
AN3275	Cluster_7
AN10402	cluster_T
AN10389	Cluster_7
AN3273	cluster_T
AN12188	cluster_T
AN3272	cluster_T
AN3271	cluster_T
AN3270	cluster_T
AN3269	cluster_T
AN10388	cluster_T
AN10387	cluster_T
AN3267	cluster_T
AN11254	cluster_T
AN3265	Cluster_7
AN3264	cluster_T
AN3263	cluster_T
AN3262	Cluster_7
AN3261	cluster_T
AN12187	cluster_T
AN12186	cluster_T
AN12185	cluster_T
AN3259	cluster_T
AN3258	cluster_T
AN3257	cluster_T
AN3256	cluster_T
AN3255	cluster_T
AN3254	cluster_T
AN3253	cluster_T
AN3252	cluster_T
AN3251	cluster_T
AN3250	Cluster_7
AN3249	cluster_T
AN3248	cluster_T
AN3247	cluster_T
AN3246	Cluster_7
AN3245	cluster_T
AN3244	Cluster_7
AN3243	Cluster_7
AN3242	cluster_T
AN3241	cluster_T
AN3240	cluster_T
AN3239	cluster_T
AN3238	cluster_T
AN12184	Cluster_7
AN3237	cluster_T
AN3236	cluster_T
AN3235	cluster_T
AN3234	cluster_T
AN3233	cluster_T
AN3232	Cluster_7
AN3231	Cluster_8
AN12183	cluster_T
AN3230	Cluster_2
AN3229	cluster_T
AN3228	cluster_T
AN3227	cluster_T
AN3226	Cluster_5
AN3225	Cluster_8
AN3224	Cluster_5
AN3223	Cluster_5
AN3222	Cluster_5
AN3221	Cluster_8
AN3220	cluster_T
AN3219	Cluster_2
AN3218	cluster_T
AN3217	Cluster_8
AN3216	Cluster_8
AN3215	Cluster_5
AN3214	Cluster_8
AN12457	Cluster_5
AN9524	cluster_T
AN12378	cluster_T
AN3213	Cluster_7
AN3212	cluster_T
AN3211	Cluster_2
AN11378	cluster_T
AN3210	cluster_T
AN10386	cluster_T
AN10385	cluster_T
AN3209	Cluster_8
AN3208	Cluster_8
AN3207	Cluster_8
AN3206	Cluster_5
AN3205	cluster_T
AN3204	cluster_T
AN12377	cluster_T
AN3203	Cluster_8
AN3201	cluster_T
AN3200	Cluster_7
AN10383	cluster_T
AN10384	cluster_T
AN3199	cluster_T
AN3198	cluster_T
AN3197	cluster_T
AN3196	cluster_T
AN3195	Cluster_5
AN3194	Cluster_1
AN3193	Cluster_1
AN10379	Cluster_1
AN10381	Cluster_1
AN3191	Cluster_1
AN3190	Cluster_1
AN10380	Cluster_5
AN10378	Cluster_5
AN3188	Cluster_5
AN3187	Cluster_1
AN3186	Cluster_1
AN3185	Cluster_1
AN3184	Cluster_1
AN3183	Cluster_8
AN3182	cluster_T
AN3181	Cluster_5
AN3180	Cluster_7
AN3179	Cluster_2
AN3178	Cluster_1
AN3177	Cluster_1
AN3176	Cluster_1
AN3175	Cluster_8
AN12329	Cluster_8
AN10382	Cluster_8
AN3174	Cluster_1
AN3173	Cluster_1
AN3172	Cluster_1
AN3171	Cluster_1
AN3170	Cluster_1
AN11709	Cluster_1
AN3169	Cluster_1
AN3168	Cluster_1
AN3167	Cluster_1
AN3166	Cluster_1
AN3165	Cluster_1
AN3164	Cluster_1
AN3163	Cluster_5
AN3162	Cluster_8
AN3161	Cluster_8
AN3160	Cluster_1
AN3159	Cluster_1
AN3158	Cluster_1
AN3157	Cluster_1
AN3156	Cluster_1
AN3155	Cluster_1
AN3154	Cluster_1
AN11377	Cluster_1
AN3153	Cluster_1
AN3152	Cluster_2
AN11708	cluster_T
AN3151	Cluster_5
AN3150	Cluster_8
AN3149	Cluster_1
AN3148	Cluster_1
AN3147	Cluster_8
AN10357	Cluster_2
AN10367	Cluster_8
AN3145	Cluster_5
AN3144	Cluster_8
AN3143	Cluster_2
AN11376	Cluster_8
AN11375	Cluster_8
AN3142	Cluster_5
AN3141	Cluster_8
AN3140	Cluster_8
AN3139	Cluster_8
AN10366	Cluster_5
AN10356	Cluster_5
AN3137	cluster_T
AN3136	Cluster_5
AN3134	Cluster_8
AN3135	Cluster_5
AN3133	Cluster_1
AN3132	Cluster_1
AN3131	Cluster_8
AN3130	Cluster_5
AN3129	Cluster_5
AN10355	Cluster_5
AN10377	Cluster_8
AN3127	Cluster_8
AN10365	Cluster_8
AN10354	Cluster_1
AN3125	Cluster_1
AN3124	Cluster_1
AN3123	Cluster_1
AN3122	Cluster_8
AN3121	Cluster_2
AN3120	Cluster_7
AN3119	Cluster_1
AN3118	Cluster_8
AN3117	Cluster_5
AN3116	Cluster_5
AN3115	Cluster_1
AN3114	Cluster_8
AN3113	Cluster_2
AN3112	Cluster_2
AN3111	Cluster_5
AN3110	Cluster_2
AN3108	Cluster_1
AN3107	Cluster_1
AN10353	Cluster_1
AN10375	Cluster_1
AN10376	Cluster_1
AN3105	Cluster_8
AN3104	Cluster_5
AN3103	Cluster_8
AN3102	Cluster_2
AN3101	Cluster_2
AN3100	Cluster_5
AN3099	Cluster_1
AN3098	Cluster_1
AN3097	Cluster_1
AN3096	Cluster_1
AN3095	Cluster_1
AN3094	Cluster_1
AN11707	Cluster_5
AN11706	Cluster_8
AN3092	Cluster_5
AN3091	Cluster_8
AN3090	Cluster_5
AN3089	Cluster_1
AN3088	Cluster_8
AN3087	Cluster_5
AN11705	Cluster_5
AN3086	Cluster_5
AN3085	Cluster_5
AN3084	Cluster_5
AN3083	Cluster_8
AN3082	Cluster_1
AN3081	Cluster_1
AN3080	Cluster_1
AN3079	Cluster_8
AN3078	Cluster_5
AN3077	Cluster_5
AN3076	Cluster_7
AN3075	Cluster_2
AN3074	Cluster_5
AN3073	Cluster_8
AN3072	Cluster_1
AN3071	Cluster_5
AN3070	Cluster_1
AN10352	Cluster_1
AN10364	Cluster_5
AN3068	Cluster_8
AN3067	Cluster_1
AN3066	Cluster_1
AN3065	Cluster_1
AN3064	Cluster_1
AN3063	Cluster_1
AN3062	Cluster_1
AN3061	Cluster_1
AN3060	Cluster_1
AN3059	Cluster_1
AN11704	Cluster_1
AN3058	Cluster_1
AN3057	Cluster_1
AN3056	Cluster_1
AN3055	Cluster_1
AN3054	Cluster_1
AN3053	Cluster_8
AN3052	cluster_T
AN11703	Cluster_8
AN11702	Cluster_5
AN11701	Cluster_5
AN3050	Cluster_5
AN11700	Cluster_5
AN3049	Cluster_5
AN3048	Cluster_8
AN3047	Cluster_5
AN3046	Cluster_8
AN3045	Cluster_8
AN3044	Cluster_5
AN3043	Cluster_8
AN3042	Cluster_5
AN3041	Cluster_8
AN3040	Cluster_1
AN3039	Cluster_1
AN3038	Cluster_8
AN3037	Cluster_5
AN3036	Cluster_1
AN3035	Cluster_1
AN11699	Cluster_1
AN3034	Cluster_1
AN3033	Cluster_1
AN3032	Cluster_1
AN3031	Cluster_1
AN3030	Cluster_1
AN3029	Cluster_1
AN3028	Cluster_1
AN3027	Cluster_1
AN3026	Cluster_1
AN3025	Cluster_1
AN3024	Cluster_8
AN3023	Cluster_5
AN3022	cluster_T
AN3021	cluster_T
AN11698	Cluster_7
AN11697	Cluster_2
AN3019	Cluster_8
AN3018	Cluster_1
AN3017	Cluster_8
AN3016	Cluster_5
AN3015	Cluster_1
AN11696	Cluster_8
AN3014	Cluster_1
AN3013	Cluster_1
AN3012	Cluster_1
AN3011	Cluster_1
AN3010	Cluster_1
AN3009	Cluster_5
AN3008	cluster_T
AN3007	Cluster_8
AN3006	Cluster_5
AN3005	Cluster_5
AN3004	Cluster_1
AN3003	Cluster_1
AN3002	Cluster_1
AN3001	Cluster_5
AN3000	Cluster_8
AN10369	Cluster_8
AN2999	Cluster_8
AN2998	Cluster_8
AN2997	Cluster_8
AN2996	Cluster_5
AN2995	Cluster_5
AN2994	Cluster_5
AN2993	Cluster_5
AN2992	Cluster_1
AN2991	Cluster_8
AN2990	Cluster_5
AN2989	cluster_T
AN2988	Cluster_7
AN2987	Cluster_1
AN2986	Cluster_5
AN2985	Cluster_1
AN2984	Cluster_1
AN2983	Cluster_5
AN2982	Cluster_1
AN2981	Cluster_2
AN2980	Cluster_2
AN11695	cluster_T
AN2979	Cluster_5
AN2978	cluster_T
AN2977	Cluster_8
AN2976	Cluster_1
AN2975	Cluster_1
AN2974	Cluster_5
AN2973	Cluster_5
AN2972	Cluster_1
AN2971	Cluster_1
AN2970	Cluster_1
AN2969	Cluster_1
AN11694	Cluster_1
AN11693	Cluster_1
AN2968	Cluster_1
AN11692	Cluster_1
AN2967	Cluster_1
AN10363	Cluster_5
AN10351	Cluster_5
AN2965	Cluster_1
AN2964	Cluster_1
AN2963	Cluster_8
AN2962	Cluster_5
AN10370	Cluster_5
AN2961	Cluster_8
AN2960	Cluster_5
AN2959	Cluster_2
AN10371	Cluster_5
AN11374	Cluster_5
AN2958	Cluster_8
AN2957	Cluster_8
