gene	cluster
AN8667	Cluster_4
AN8666	Cluster_4
AN12031	Cluster_4
AN8665	Cluster_4
AN8664	Cluster_3
AN12030	Cluster_6
AN12029	Cluster_6
AN8662	Cluster_4
AN8661	Cluster_4
AN8660	Cluster_4
AN12028	Cluster_4
AN8659	Cluster_4
AN8658	Cluster_4
AN8657	Cluster_4
AN8656	Cluster_4
AN8655	Cluster_4
AN8654	Cluster_4
AN8653	Cluster_4
AN8652	Cluster_4
AN11096	Cluster_4
AN11094	Cluster_4
AN8616	Cluster_4
AN8650	Cluster_4
AN8649	Cluster_4
AN8648	Cluster_4
AN11626	Cluster_4
AN8647	Cluster_4
AN8646	Cluster_4
AN8645	Cluster_4
AN8644	Cluster_6
AN8643	Cluster_3
AN8642	Cluster_5
AN8641	Cluster_5
AN8640	Cluster_1
AN8639	Cluster_5
AN8638	Cluster_1
AN8637	Cluster_5
AN12027	Cluster_6
AN8636	Cluster_6
AN8635	Cluster_4
AN8634	Cluster_4
AN8633	Cluster_4
AN8632	Cluster_4
AN8631	Cluster_4
AN12026	Cluster_4
AN8630	Cluster_4
AN8629	Cluster_4
AN8628	Cluster_6
AN8627	Cluster_6
AN8626	Cluster_4
AN8625	Cluster_4
AN8624	Cluster_4
AN8623	Cluster_4
AN8622	Cluster_4
AN8621	Cluster_4
AN8620	Cluster_4
AN8619	Cluster_4
AN8618	Cluster_4
AN8617	Cluster_4
AN8615	Cluster_4
AN8614	Cluster_4
AN11100	Cluster_4
AN11093	Cluster_4
AN8612	Cluster_4
AN8611	Cluster_4
AN8610	Cluster_4
AN8609	Cluster_4
AN8608	Cluster_4
AN11624	Cluster_1
AN8607	Cluster_5
AN8606	Cluster_4
AN8605	Cluster_3
AN8604	Cluster_6
AN8603	Cluster_6
AN8602	Cluster_4
AN8601	Cluster_4
AN11099	Cluster_4
AN11092	Cluster_4
AN8599	Cluster_4
AN11091	Cluster_4
AN11098	Cluster_4
AN8597	Cluster_4
AN8596	Cluster_4
AN8595	Cluster_4
AN11090	Cluster_4
AN11095	Cluster_6
AN8593	Cluster_4
AN8592	Cluster_6
AN8591	Cluster_6
AN8590	Cluster_4
AN8589	Cluster_4
AN12023	Cluster_4
AN12022	Cluster_4
AN8587	Cluster_4
AN8586	Cluster_4
AN8585	Cluster_4
AN8584	Cluster_4
AN8583	Cluster_4
AN11089	Cluster_4
AN11097	Cluster_4
AN8581	Cluster_4
AN8580	Cluster_4
AN8579	Cluster_4
AN12021	Cluster_4
AN12332	Cluster_4
AN7849	Cluster_4
AN7850	Cluster_4
AN7851	Cluster_4
AN7852	Cluster_4
AN7853	Cluster_4
AN7854	Cluster_4
AN12333	Cluster_4
AN7855	Cluster_4
AN7856	Cluster_4
AN7857	Cluster_4
AN7858	Cluster_4
AN7859	Cluster_4
AN7860	Cluster_4
AN7861	Cluster_4
AN7862	Cluster_4
AN12334	Cluster_4
AN7863	Cluster_4
AN7864	Cluster_4
AN7865	Cluster_4
AN7866	Cluster_4
AN7867	Cluster_4
AN7868	Cluster_4
AN7869	Cluster_4
AN7870	Cluster_4
AN7871	Cluster_4
AN11581	Cluster_4
AN7872	Cluster_4
AN11582	Cluster_4
AN7873	Cluster_4
AN7874	Cluster_4
AN7875	Cluster_4
AN7876	Cluster_4
AN7877	Cluster_4
AN7878	Cluster_4
AN7879	Cluster_4
AN7880	Cluster_4
AN7881	Cluster_4
AN11028	Cluster_4
AN11031	Cluster_4
AN7883	Cluster_4
AN7884	Cluster_4
AN7885	Cluster_4
AN7886	Cluster_4
AN7887	Cluster_4
AN7888	Cluster_4
AN12002	Cluster_4
AN7889	Cluster_4
AN7890	Cluster_4
AN7891	Cluster_4
AN7892	Cluster_6
AN12003	Cluster_4
AN7893	Cluster_4
AN7894	Cluster_4
AN7895	Cluster_4
AN7896	Cluster_4
AN7897	Cluster_4
AN11584	Cluster_4
AN7898	Cluster_4
AN7899	Cluster_4
AN7900	Cluster_4
AN7901	Cluster_4
AN7902	Cluster_4
AN7903	Cluster_4
AN7904	Cluster_4
AN7905	Cluster_4
AN7906	Cluster_4
AN7907	Cluster_6
AN7908	Cluster_4
AN7909	Cluster_4
AN12004	Cluster_4
AN7911	Cluster_4
AN7912	Cluster_4
AN7913	Cluster_4
AN7914	Cluster_4
AN7915	Cluster_4
AN7916	Cluster_4
AN7917	Cluster_4
AN7918	Cluster_4
AN7919	Cluster_4
AN7920	Cluster_4
AN7921	Cluster_4
AN7922	Cluster_4
AN7923	Cluster_4
AN7924	Cluster_4
AN7925	Cluster_4
AN7926	Cluster_4
AN7927	Cluster_4
AN7928	Cluster_4
AN7929	Cluster_4
AN7930	Cluster_4
AN11029	Cluster_4
AN11030	Cluster_4
AN7932	Cluster_4
AN7933	Cluster_4
AN7934	Cluster_4
AN7935	Cluster_4
AN7936	Cluster_4
AN7937	Cluster_4
AN7938	Cluster_4
AN7939	Cluster_4
AN7940	Cluster_4
AN7941	Cluster_4
AN7942	Cluster_4
AN12007	Cluster_4
AN7943	Cluster_4
AN7944	Cluster_4
AN7945	Cluster_4
AN7946	Cluster_4
AN7947	Cluster_4
AN7948	Cluster_4
AN7949	Cluster_4
AN7950	Cluster_6
AN7951	Cluster_4
AN7952	Cluster_4
AN7953	Cluster_4
AN7954	Cluster_4
AN7955	Cluster_4
AN7956	Cluster_4
AN7957	Cluster_4
AN7958	Cluster_4
AN7959	Cluster_3
AN7960	Cluster_3
AN7961	Cluster_6
AN7962	Cluster_4
AN7963	Cluster_4
AN7964	Cluster_4
AN7965	Cluster_4
AN7966	Cluster_4
AN7967	Cluster_4
AN7968	Cluster_4
AN7969	Cluster_4
AN7970	Cluster_4
AN12008	Cluster_4
AN7971	Cluster_4
AN7972	Cluster_4
AN11585	Cluster_4
AN7973	Cluster_4
AN7974	Cluster_4
AN7975	Cluster_4
AN7976	Cluster_4
AN7977	Cluster_4
AN7979	Cluster_4
AN11586	Cluster_4
AN7980	Cluster_4
AN7981	Cluster_4
AN7982	Cluster_4
AN7983	Cluster_4
AN7984	Cluster_4
AN7985	Cluster_4
AN7986	Cluster_4
AN7987	Cluster_4
AN12458	Cluster_4
AN7988	Cluster_6
AN7989	Cluster_5
AN7990	Cluster_1
AN7991	Cluster_4
AN7992	Cluster_1
AN7993	Cluster_2
AN7994	Cluster_4
AN7995	Cluster_4
AN7996	Cluster_4
AN7997	Cluster_6
AN7998	Cluster_4
AN7999	Cluster_4
AN12402	Cluster_4
AN9467	Cluster_4
AN12431	Cluster_4
AN8000	Cluster_4
AN8001	Cluster_4
AN8002	Cluster_4
AN8003	Cluster_4
AN8004	Cluster_4
AN8005	Cluster_4
AN8006	Cluster_6
AN8007	Cluster_4
AN8008	Cluster_6
AN8009	Cluster_6
AN8010	Cluster_6
AN8011	Cluster_4
AN8012	Cluster_4
AN8013	Cluster_4
AN8014	Cluster_4
AN8015	Cluster_4
AN8016	Cluster_4
AN8017	Cluster_6
AN11938	Cluster_1
AN8018	Cluster_2
AN8019	Cluster_6
AN8020	Cluster_6
AN8021	Cluster_6
AN8022	Cluster_4
AN8023	Cluster_4
AN8024	Cluster_4
AN8025	Cluster_4
AN8026	Cluster_4
AN8027	Cluster_4
AN8028	Cluster_4
AN8029	Cluster_4
AN8030	Cluster_4
AN8031	Cluster_4
AN8032	Cluster_4
AN11045	Cluster_4
AN11032	Cluster_4
AN8034	Cluster_4
AN8035	Cluster_6
AN8036	Cluster_6
AN8037	Cluster_6
AN8038	Cluster_4
AN8039	Cluster_6
AN8040	Cluster_6
AN8041	Cluster_3
AN8042	Cluster_6
AN8043	Cluster_4
AN8044	Cluster_4
AN8045	Cluster_4
AN8046	Cluster_4
AN11033	Cluster_4
AN11040	Cluster_4
AN8048	Cluster_6
AN8049	Cluster_4
AN8050	Cluster_6
AN11039	Cluster_6
AN8051	Cluster_6
AN8052	Cluster_4
AN8053	Cluster_4
AN11041	Cluster_4
AN8054	Cluster_4
AN8055	Cluster_4
AN8056	Cluster_4
AN8057	Cluster_4
AN8058	Cluster_4
AN8059	Cluster_4
AN8060	Cluster_4
AN8061	Cluster_4
AN8062	Cluster_4
AN8063	Cluster_4
AN11940	Cluster_4
AN8064	Cluster_4
AN8065	Cluster_4
AN8066	Cluster_6
AN8067	Cluster_4
AN8068	Cluster_4
AN8069	Cluster_4
AN8070	Cluster_4
AN8071	Cluster_4
AN8072	Cluster_4
AN8073	Cluster_4
AN8074	Cluster_4
AN8075	Cluster_6
AN8076	Cluster_4
AN8077	Cluster_6
AN8078	Cluster_4
AN8079	Cluster_4
AN8080	Cluster_4
AN8081	Cluster_4
AN11046	Cluster_4
AN11034	Cluster_4
AN11047	Cluster_4
AN8083	Cluster_4
AN8084	Cluster_4
AN8085	Cluster_4
AN8086	Cluster_4
AN8088	Cluster_4
AN8089	Cluster_4
AN8090	Cluster_4
AN8091	Cluster_4
AN8092	Cluster_4
AN8093	Cluster_4
AN8094	Cluster_4
AN8095	Cluster_4
AN11035	Cluster_4
AN11043	Cluster_4
AN11044	Cluster_4
AN11036	Cluster_4
AN11051	Cluster_4
AN11048	Cluster_4
AN8098	Cluster_4
AN8099	Cluster_4
AN8100	Cluster_4
AN8101	Cluster_4
AN8102	Cluster_4
AN8103	Cluster_4
AN8104	Cluster_4
AN8105	Cluster_4
AN8106	Cluster_4
AN11037	Cluster_4
AN11049	Cluster_4
AN8108	Cluster_4
AN11941	Cluster_4
AN11942	Cluster_4
AN8110	Cluster_4
AN8111	Cluster_4
AN8112	Cluster_4
AN8113	Cluster_4
AN8114	Cluster_4
AN8115	Cluster_4
AN8116	Cluster_4
AN8117	Cluster_4
AN8118	Cluster_4
AN8119	Cluster_4
AN8120	Cluster_4
AN8121	Cluster_4
AN8122	Cluster_6
AN8123	Cluster_4
AN8124	Cluster_4
AN8125	Cluster_6
AN11050	Cluster_4
AN11038	Cluster_4
AN8127	Cluster_4
AN8128	Cluster_4
AN8129	Cluster_6
AN9506	Cluster_4
AN12449	Cluster_4
AN8130	Cluster_4
AN8131	Cluster_4
AN12406	Cluster_4
AN8132	Cluster_4
AN8133	Cluster_4
AN8134	Cluster_4
AN8135	Cluster_4
AN8136	Cluster_4
AN8137	Cluster_4
AN8138	Cluster_4
AN12440	Cluster_4
AN8139	Cluster_4
AN8140	Cluster_4
AN8141	Cluster_4
AN8142	Cluster_4
AN8143	Cluster_4
AN8144	Cluster_4
AN8145	Cluster_4
AN8146	Cluster_4
AN8147	Cluster_4
AN8148	Cluster_4
AN8149	Cluster_4
AN8150	Cluster_4
AN8151	Cluster_4
AN8152	Cluster_4
AN8153	Cluster_4
AN8154	Cluster_4
AN8155	Cluster_4
AN11590	Cluster_4
AN12169	Cluster_4
AN12170	Cluster_4
AN8157	Cluster_4
AN8158	Cluster_4
AN8159	Cluster_4
AN8160	Cluster_4
AN8161	Cluster_4
AN8162	Cluster_4
AN8163	Cluster_4
AN8164	Cluster_4
AN8165	Cluster_4
AN8166	Cluster_4
AN8167	Cluster_4
AN8168	Cluster_4
AN8169	Cluster_4
AN8170	Cluster_4
AN12171	Cluster_4
AN12172	Cluster_6
AN8172	Cluster_6
AN8173	Cluster_4
AN8174	Cluster_4
AN8175	Cluster_4
AN8176	Cluster_6
AN11595	Cluster_4
AN8177	Cluster_4
AN8178	Cluster_4
AN8179	Cluster_4
AN8180	Cluster_4
AN8181	Cluster_4
AN12173	Cluster_4
AN8182	Cluster_4
AN8183	Cluster_4
AN8184	Cluster_4
AN11053	Cluster_4
AN11052	Cluster_4
AN8186	Cluster_6
AN8187	Cluster_4
AN8188	Cluster_4
AN8189	Cluster_4
AN8190	Cluster_4
AN8191	Cluster_6
AN8192	Cluster_4
AN8193	Cluster_4
AN9460	Cluster_4
AN12426	Cluster_6
AN9461	Cluster_6
AN12427	Cluster_4
AN8194	Cluster_4
AN8195	Cluster_3
AN8196	Cluster_4
AN8197	Cluster_4
AN8198	Cluster_4
AN8199	Cluster_4
AN11597	Cluster_4
AN8200	Cluster_6
AN8201	Cluster_6
AN8202	Cluster_6
AN8203	Cluster_4
AN8204	Cluster_4
AN8205	Cluster_4
AN8206	Cluster_4
AN8207	Cluster_4
AN8208	Cluster_4
AN8209	Cluster_3
AN12403	Cluster_4
AN12404	Cluster_4
AN8211	Cluster_4
AN8212	Cluster_4
AN8213	Cluster_4
AN8214	Cluster_4
AN8215	Cluster_4
AN12343	Cluster_4
AN8216	Cluster_4
AN11054	Cluster_6
AN11057	Cluster_4
AN11058	Cluster_4
AN11059	Cluster_4
AN8218	Cluster_4
AN8219	Cluster_3
AN8220	Cluster_4
AN8221	Cluster_4
AN8222	Cluster_4
AN8223	Cluster_4
AN8224	Cluster_4
AN8225	Cluster_4
AN8226	Cluster_4
AN8227	Cluster_4
AN11060	Cluster_4
AN11055	Cluster_6
AN12344	Cluster_6
AN8229	Cluster_4
AN12345	Cluster_4
AN11061	Cluster_4
AN11056	Cluster_4
AN8231	Cluster_6
AN8232	Cluster_4
AN8233	Cluster_4
AN8234	Cluster_4
AN8235	Cluster_4
AN8236	Cluster_4
AN8237	Cluster_4
AN9522	Cluster_4
AN9521	Cluster_4
AN8238	Cluster_4
AN8239	Cluster_4
AN8240	Cluster_4
AN8241	Cluster_4
AN8242	Cluster_4
AN11062	Cluster_4
AN11068	Cluster_4
AN8244	Cluster_4
AN11063	Cluster_4
AN11069	Cluster_6
AN8246	Cluster_4
AN8247	Cluster_4
AN12201	Cluster_6
AN8248	Cluster_4
AN8249	Cluster_4
AN8250	Cluster_4
AN8251	Cluster_4
AN11064	Cluster_4
AN11070	Cluster_4
AN12202	Cluster_4
AN8253	Cluster_4
AN8254	Cluster_6
AN12203	Cluster_4
AN12204	Cluster_4
AN8256	Cluster_4
AN12205	Cluster_4
AN8257	Cluster_4
AN8258	Cluster_4
AN8259	Cluster_4
AN11065	Cluster_4
AN11071	Cluster_4
AN12206	Cluster_6
AN11067	Cluster_6
AN8261	Cluster_4
AN8262	Cluster_6
AN8263	Cluster_4
AN8264	Cluster_4
AN8265	Cluster_4
AN8266	Cluster_4
AN8267	Cluster_6
AN8268	Cluster_6
AN8269	Cluster_6
AN8270	Cluster_6
AN8271	Cluster_4
AN8272	Cluster_6
AN8273	Cluster_6
AN8274	Cluster_6
AN8275	Cluster_6
AN8276	Cluster_6
AN8277	Cluster_4
AN8278	Cluster_4
AN8279	Cluster_6
AN8280	Cluster_4
AN12207	Cluster_4
AN8281	Cluster_4
AN8282	Cluster_4
AN8283	Cluster_4
AN8284	Cluster_4
AN8285	Cluster_4
AN8286	Cluster_4
AN11072	Cluster_4
AN11066	Cluster_4
AN8288	Cluster_4
AN8289	Cluster_6
AN8290	Cluster_6
AN8291	Cluster_4
AN12208	Cluster_6
AN8292	Cluster_4
AN8293	Cluster_4
AN4289	Cluster_6
AN10537	Cluster_4
AN9416	Cluster_4
AN12407	Cluster_6
AN11224	Cluster_6
AN11225	Cluster_4
AN11226	Cluster_4
AN9414	Cluster_4
AN9413	Cluster_4
AN10536	Cluster_4
AN4288	Cluster_6
AN4287	Cluster_6
AN4286	Cluster_4
AN4285	Cluster_4
AN4284	Cluster_4
AN4283	Cluster_6
AN4282	Cluster_4
AN4281	Cluster_4
AN4280	Cluster_6
AN4279	Cluster_4
AN4278	Cluster_2
AN4277	Cluster_3
AN4276	Cluster_4
AN4275	Cluster_4
AN4274	Cluster_4
AN4273	Cluster_4
AN4272	Cluster_4
AN4271	Cluster_4
AN4270	Cluster_4
AN4269	Cluster_4
AN4268	Cluster_4
AN4267	Cluster_4
AN4266	Cluster_4
AN4265	Cluster_6
AN4264	Cluster_4
AN4263	Cluster_2
AN10533	Cluster_3
AN10534	Cluster_6
AN4261	Cluster_4
AN4260	Cluster_4
AN4259	Cluster_4
AN4258	Cluster_4
AN11432	Cluster_4
AN4257	Cluster_4
AN4256	Cluster_3
AN4255	Cluster_6
AN4254	Cluster_4
AN4253	Cluster_4
AN4252	Cluster_6
AN4251	Cluster_4
AN4250	Cluster_4
AN10535	Cluster_4
AN4249	Cluster_6
AN4248	Cluster_6
AN4247	Cluster_6
AN4246	Cluster_4
AN4245	Cluster_6
AN4244	Cluster_4
AN4243	Cluster_4
AN4241	Cluster_4
AN12106	Cluster_6
AN4240	Cluster_4
AN4239	Cluster_6
AN10528	Cluster_6
AN4238	Cluster_6
AN4237	Cluster_4
AN4236	Cluster_4
AN10527	Cluster_4
AN10526	Cluster_4
AN4235	Cluster_4
AN4234	Cluster_4
AN4233	Cluster_4
AN4232	Cluster_4
AN4231	Cluster_4
AN4230	Cluster_4
AN4229	Cluster_4
AN4228	Cluster_4
AN4227	Cluster_4
AN4226	Cluster_6
AN10519	Cluster_4
AN10524	Cluster_4
AN4224	Cluster_4
AN4223	Cluster_4
AN4222	Cluster_3
AN10518	Cluster_4
AN10523	Cluster_4
AN4220	Cluster_4
AN4219	Cluster_4
AN4218	Cluster_3
AN4217	Cluster_4
AN4216	Cluster_4
AN4215	Cluster_4
AN4214	Cluster_4
AN4213	Cluster_4
AN4212	Cluster_4
AN12105	Cluster_4
AN12104	Cluster_6
AN4210	Cluster_6
AN4209	Cluster_4
AN4208	Cluster_6
AN4207	Cluster_6
AN4206	Cluster_4
AN10532	Cluster_4
AN10517	Cluster_4
AN4203	Cluster_4
AN10529	Cluster_4
AN4202	Cluster_3
AN4201	Cluster_4
AN10516	Cluster_4
AN10522	Cluster_4
AN4199	Cluster_4
AN11431	Cluster_4
AN12103	Cluster_4
AN4198	Cluster_4
AN4197	Cluster_4
AN4196	Cluster_4
AN4195	Cluster_4
AN10521	Cluster_4
AN10515	Cluster_4
AN4193	Cluster_4
AN4192	Cluster_4
AN4191	Cluster_4
AN4190	Cluster_4
AN4189	Cluster_4
AN4188	Cluster_4
AN10525	Cluster_6
AN4187	Cluster_6
AN4186	Cluster_4
AN4185	Cluster_4
AN10530	Cluster_4
AN10514	Cluster_4
AN10531	Cluster_4
AN10513	Cluster_4
AN4182	Cluster_4
AN4181	Cluster_4
AN4180	Cluster_4
AN10512	Cluster_4
AN10520	Cluster_4
AN4178	Cluster_4
AN4177	Cluster_4
AN4176	Cluster_6
AN4175	Cluster_4
AN12102	Cluster_4
AN4174	Cluster_4
AN4173	Cluster_4
AN4172	Cluster_4
AN4171	Cluster_6
AN4170	Cluster_4
AN10508	Cluster_4
AN4169	Cluster_6
AN4168	Cluster_4
AN4167	Cluster_4
AN4166	Cluster_4
AN4165	Cluster_4
AN4164	Cluster_6
AN4163	Cluster_6
AN4162	Cluster_4
AN4161	Cluster_4
AN10510	Cluster_4
AN4160	Cluster_4
AN4159	Cluster_3
AN4158	Cluster_4
AN4157	Cluster_4
AN4156	Cluster_4
AN4155	Cluster_4
AN4154	Cluster_4
AN4153	Cluster_4
AN4152	Cluster_4
AN4151	Cluster_4
AN4150	Cluster_4
AN4149	Cluster_4
AN4148	Cluster_4
AN4147	Cluster_4
AN4146	Cluster_4
AN12101	Cluster_4
AN12100	Cluster_4
AN4144	Cluster_4
AN4143	Cluster_4
AN4142	Cluster_4
AN12099	Cluster_4
AN4141	Cluster_4
AN4140	Cluster_4
AN12098	Cluster_4
AN12097	Cluster_4
AN4138	Cluster_4
AN4137	Cluster_4
AN4136	Cluster_4
AN4135	Cluster_4
AN4134	Cluster_4
AN4133	Cluster_4
AN4132	Cluster_4
AN4131	Cluster_4
AN4130	Cluster_4
AN4129	Cluster_4
AN12096	Cluster_4
AN10506	Cluster_6
AN10507	Cluster_6
AN4127	Cluster_6
AN4126	Cluster_4
AN4125	Cluster_4
AN4124	Cluster_4
AN4123	Cluster_4
AN4122	Cluster_4
AN4121	Cluster_4
AN4120	Cluster_4
AN4119	Cluster_4
AN4118	Cluster_4
AN4117	Cluster_4
AN4116	Cluster_4
AN4115	Cluster_4
AN12095	Cluster_4
AN4114	Cluster_4
AN4113	Cluster_6
AN4112	Cluster_4
AN4111	Cluster_4
AN4110	Cluster_4
AN4109	Cluster_4
AN4108	Cluster_4
AN4107	Cluster_4
AN4106	Cluster_4
AN4105	Cluster_6
AN4104	Cluster_6
AN10511	Cluster_4
AN4103	Cluster_4
AN4102	Cluster_4
AN4100	Cluster_6
AN4101	Cluster_4
AN12094	Cluster_6
AN12093	Cluster_6
AN4098	Cluster_4
AN4097	Cluster_4
AN4096	Cluster_4
AN4095	Cluster_4
AN4094	Cluster_6
AN4093	Cluster_4
AN4092	Cluster_4
AN4091	Cluster_4
AN4090	Cluster_4
AN4089	Cluster_4
AN4088	Cluster_4
AN10509	Cluster_4
AN12461	Cluster_4
AN9533	Cluster_4
AN12324	Cluster_4
AN12323	Cluster_4
AN12322	Cluster_6
AN4087	Cluster_6
AN4086	Cluster_6
AN4085	Cluster_4
AN4084	Cluster_4
AN4083	Cluster_4
AN4082	Cluster_4
AN4081	Cluster_6
AN4080	Cluster_6
AN4079	Cluster_4
AN4078	Cluster_4
AN4077	Cluster_4
AN4076	Cluster_4
AN4075	Cluster_4
AN4074	Cluster_4
AN4073	Cluster_3
AN4072	Cluster_6
AN4071	Cluster_6
AN4070	Cluster_4
AN4069	Cluster_4
AN4068	Cluster_4
AN4067	Cluster_4
AN4066	Cluster_4
AN4065	Cluster_4
AN4064	Cluster_6
AN4063	Cluster_6
AN4062	Cluster_4
AN4061	Cluster_4
AN4060	Cluster_3
AN4059	Cluster_4
AN4058	Cluster_4
AN4057	Cluster_4
AN4056	Cluster_4
AN4055	Cluster_4
AN4054	Cluster_4
AN4053	Cluster_4
AN4052	Cluster_4
AN4051	Cluster_4
AN4050	Cluster_4
AN4049	Cluster_4
AN4048	Cluster_4
AN4047	Cluster_6
AN4046	Cluster_6
AN4045	Cluster_6
AN10497	Cluster_4
AN10498	Cluster_4
AN4043	Cluster_4
AN4042	Cluster_4
AN4041	Cluster_4
AN4040	Cluster_4
AN4039	Cluster_4
AN4038	Cluster_4
AN4037	Cluster_4
AN4036	Cluster_4
AN4035	Cluster_4
AN4034	Cluster_6
AN4033	Cluster_4
AN4032	Cluster_4
AN4031	Cluster_4
AN10504	Cluster_4
AN10496	Cluster_4
AN4029	Cluster_4
AN4028	Cluster_4
AN4027	Cluster_4
AN11425	Cluster_4
AN4026	Cluster_4
AN4025	Cluster_4
AN4024	Cluster_4
AN4023	Cluster_4
AN4022	Cluster_4
AN4021	Cluster_4
AN4020	Cluster_4
AN4019	Cluster_4
AN4018	Cluster_4
AN4017	Cluster_6
AN4016	Cluster_3
AN10501	Cluster_2
AN4015	Cluster_6
AN4014	Cluster_6
AN12042	Cluster_4
AN4013	Cluster_4
AN4012	Cluster_4
AN4011	Cluster_4
AN4010	Cluster_4
AN4009	Cluster_4
AN4008	Cluster_4
AN10495	Cluster_4
AN4006	Cluster_4
AN4005	Cluster_4
AN4004	Cluster_4
AN4003	Cluster_4
AN4002	Cluster_4
AN4001	Cluster_4
AN4000	Cluster_4
AN3999	Cluster_4
AN3998	Cluster_4
AN3997	Cluster_4
AN3996	Cluster_4
AN3995	Cluster_4
AN3994	Cluster_4
AN3993	Cluster_4
AN3992	Cluster_4
AN3991	Cluster_4
AN3990	Cluster_4
AN3989	Cluster_4
AN3988	Cluster_4
AN12041	Cluster_4
AN3987	Cluster_4
AN3986	Cluster_4
AN3985	Cluster_4
AN3984	Cluster_4
AN3983	Cluster_4
AN3982	Cluster_4
AN3980	Cluster_4
AN3979	Cluster_4
AN10494	Cluster_3
AN10502	Cluster_4
AN3977	Cluster_4
AN3976	Cluster_4
AN12040	Cluster_4
AN3975	Cluster_4
AN3974	Cluster_6
AN3973	Cluster_6
AN3972	Cluster_6
AN10499	Cluster_3
AN10505	Cluster_6
AN3970	Cluster_4
AN3969	Cluster_4
AN12039	Cluster_6
AN3968	Cluster_6
AN12038	Cluster_6
AN3967	Cluster_6
AN3966	Cluster_6
AN3965	Cluster_4
AN3964	Cluster_4
AN3963	Cluster_4
AN10500	Cluster_4
AN10493	Cluster_4
AN10488	Cluster_4
AN3961	Cluster_4
AN3960	Cluster_4
AN3959	Cluster_4
AN3958	Cluster_4
AN3957	Cluster_4
AN3956	Cluster_4
AN3955	Cluster_6
AN3954	Cluster_6
AN3953	Cluster_6
AN3952	Cluster_6
AN3951	Cluster_4
AN3950	Cluster_4
AN3949	Cluster_4
AN3948	Cluster_6
AN3947	Cluster_4
AN3946	Cluster_4
AN3945	Cluster_4
AN3944	Cluster_4
AN3943	Cluster_4
AN3942	Cluster_4
AN3941	Cluster_6
AN3940	Cluster_4
AN3939	Cluster_4
AN12167	Cluster_4
AN3938	Cluster_4
AN3937	Cluster_4
AN3936	Cluster_4
AN3935	Cluster_6
AN3934	Cluster_4
AN3933	Cluster_4
AN3932	Cluster_6
AN3931	Cluster_6
AN3930	Cluster_4
AN10487	Cluster_4
AN10492	Cluster_4
AN3928	Cluster_6
AN3927	Cluster_4
AN3926	Cluster_4
AN3925	Cluster_4
AN3924	Cluster_4
AN3923	Cluster_4
AN3922	Cluster_4
AN3921	Cluster_6
AN3920	Cluster_4
AN3919	Cluster_6
AN3918	Cluster_6
AN3917	Cluster_4
AN3916	Cluster_4
AN3915	Cluster_4
AN3914	Cluster_4
AN3913	Cluster_4
AN10486	Cluster_4
AN10491	Cluster_4
AN3911	Cluster_4
AN3910	Cluster_4
AN3909	Cluster_4
AN10489	Cluster_4
AN10485	Cluster_4
AN3907	Cluster_4
AN12389	Cluster_4
AN12388	Cluster_4
AN3906	Cluster_4
AN12387	Cluster_4
AN3905	Cluster_4
AN10484	Cluster_4
AN10482	Cluster_4
AN12386	Cluster_4
AN3903	Cluster_4
AN13001	Cluster_4
AN3902	Cluster_4
AN3901	Cluster_4
AN3900	Cluster_4
AN10483	Cluster_6
AN10481	Cluster_4
AN3898	Cluster_4
AN3897	Cluster_4
AN12484	Cluster_4
AN3895	Cluster_4
AN3894	Cluster_4
AN3893	Cluster_4
AN3892	Cluster_4
AN3891	Cluster_4
AN3890	Cluster_4
AN3889	Cluster_4
AN3888	Cluster_4
AN3887	Cluster_4
AN3886	Cluster_4
AN3885	Cluster_4
AN3884	Cluster_4
AN3883	Cluster_4
AN3882	Cluster_4
AN3881	Cluster_4
AN3880	Cluster_4
AN3879	Cluster_4
AN10472	Cluster_4
AN10474	Cluster_4
AN10475	Cluster_4
AN3877	Cluster_4
AN3876	Cluster_4
AN3875	Cluster_4
AN3874	Cluster_4
AN3873	Cluster_4
AN3872	Cluster_6
AN3871	Cluster_4
AN3870	Cluster_4
AN3869	Cluster_4
AN3868	Cluster_4
AN3867	Cluster_4
AN3866	Cluster_4
AN3865	Cluster_4
AN3864	Cluster_4
AN12177	Cluster_6
AN11419	Cluster_3
AN3863	Cluster_4
AN3862	Cluster_4
AN10479	Cluster_4
AN10471	Cluster_4
AN12176	Cluster_4
AN3860	Cluster_4
AN12175	Cluster_4
AN10473	Cluster_4
AN3858	Cluster_4
AN10478	Cluster_4
AN10470	Cluster_4
AN3856	Cluster_4
AN3855	Cluster_4
AN3854	Cluster_6
AN3853	Cluster_6
AN3852	Cluster_4
AN3851	Cluster_4
AN3850	Cluster_4
AN3849	Cluster_4
AN3848	Cluster_6
AN10469	Cluster_6
AN10480	Cluster_4
AN3846	Cluster_6
AN3845	Cluster_6
AN3844	Cluster_4
AN3843	Cluster_4
AN3842	Cluster_6
AN3841	Cluster_6
AN3840	Cluster_4
AN3839	Cluster_4
AN3838	Cluster_4
AN3837	Cluster_4
AN3836	Cluster_4
AN3835	Cluster_4
AN3834	Cluster_4
AN3833	Cluster_4
AN3832	Cluster_4
AN12174	Cluster_4
AN3831	Cluster_4
AN3830	Cluster_4
AN10477	Cluster_4
AN3829	Cluster_4
AN3828	Cluster_4
AN3827	Cluster_4
AN3826	Cluster_4
AN3825	Cluster_4
AN3824	Cluster_6
AN3823	Cluster_3
AN3822	Cluster_4
AN12478	Cluster_4
